ry | 0 | 1.33099665425636
ry | 1 | 0.279215466552961
ry | 2 | 0.0639596875199846
ry | 3 | -0.300660990905368
ry | 4 | -1.31670242892762
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.125157499829721
ry | 1 | -0.861652251519410
ry | 2 | 0.907312982960580
ry | 3 | 0.125605636936545
ry | 4 | -0.180588914365026
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.517943193520174
ry | 1 | 2.51886150234198
ry | 2 | 0.365051644563830
ry | 3 | 1.71476834056190
ry | 4 | 0.646780505980964
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.457797135003077
ry | 1 | -2.14337134874621
ry | 2 | 0.361061125002980
ry | 3 | -0.177125583164861
ry | 4 | -0.103455634237141
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.84675575767692
ry | 1 | -1.98517833098121
ry | 2 | -0.454297145555236
ry | 3 | -1.86746062659953
ry | 4 | 0.0665504529652832
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -1.23694701484990
ry | 1 | -1.06646419888061
ry | 2 | 1.21807768523435
ry | 3 | 0.113701203227157
ry | 4 | -0.176310130222640
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.412483988922501
ry | 1 | 0.0548489104350742
ry | 2 | -2.73572970923890
ry | 3 | 0.279932138354350
ry | 4 | 0.679223396554818
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.623365743540839
ry | 1 | -0.156557434149498
ry | 2 | -0.332990253052786
ry | 3 | -0.00316882631184630
ry | 4 | -0.0754632932873468
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.658697800981194
ry | 1 | 0.0565687735509624
ry | 2 | 0.198341715865270
ry | 3 | 0.208473748491631
ry | 4 | -0.0930310855009421
