ry | 0 | -0.731410692704766
ry | 1 | -1.04620936115759
ry | 2 | 0.703145528375809
ry | 3 | -1.81454062458318
ry | 4 | 0.201480156985356
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.742898589707187
ry | 1 | -0.336927875196199
ry | 2 | 0.781175024765988
ry | 3 | -0.322717965561960
ry | 4 | 0.0907960939120187
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -2.63544362385359
ry | 1 | -2.58329090243837
ry | 2 | -0.222279134687936
ry | 3 | 1.28337619460758
ry | 4 | 0.915247153711720
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 1.23420286881721
ry | 1 | -1.61338593809170
ry | 2 | 1.38819156182851
ry | 3 | 0.706889731385160
ry | 4 | -0.267715543993724
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 2.63199727308988
ry | 1 | -2.54701657866404
ry | 2 | -3.12614696988098
ry | 3 | -0.398475622407244
ry | 4 | -0.882672689414760
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -1.01784890102555
ry | 1 | -2.06989709480564
ry | 2 | -1.06906918040387
ry | 3 | 0.175730470554093
ry | 4 | -0.138941249199874
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 2.04552949964980
ry | 1 | -0.134771304394160
ry | 2 | 0.300927465039444
ry | 3 | 0.690180421288364
ry | 4 | 0.0775391506809554
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.320257516904451
ry | 1 | -0.358769570580135
ry | 2 | -0.0121957705534340
ry | 3 | -0.0537219413663668
ry | 4 | -0.0391074924082308
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.183123257370220
ry | 1 | -0.198248014657073
ry | 2 | -0.0421442888048969
ry | 3 | -0.314080397056288
ry | 4 | -0.0543936587935871
