ry | 0 | 1.54598707962123
ry | 1 | -0.0862327245831509
ry | 2 | 0.955374455369405
ry | 3 | 0.654269804080013
ry | 4 | 0.192100338850880
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.355611043651264
ry | 1 | 0.548795229345627
ry | 2 | -0.309320592495945
ry | 3 | -0.161551657426389
ry | 4 | -0.140266252815603
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -2.85656920236920
ry | 1 | -1.56582644257674
ry | 2 | 1.13078072878944
ry | 3 | -1.86474801609646
ry | 4 | 0.888083023877001
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.551718142167407
ry | 1 | 1.56910118992007
ry | 2 | -1.52024529260071
ry | 3 | -1.37670988921898
ry | 4 | 1.23054681860900
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.872997019506614
ry | 1 | -1.72231055662275
ry | 2 | -5.08668653946772
ry | 3 | 1.51852078209775
ry | 4 | -0.288699649340229
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.145116903454219
ry | 1 | -1.27949410828033
ry | 2 | 0.716429249526167
ry | 3 | -0.143082022691955
ry | 4 | -0.408350105262307
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.596024810732657
ry | 1 | -0.452253034772662
ry | 2 | 1.68953506044170
ry | 3 | 0.304827701506682
ry | 4 | 0.303435380267937
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.0232984198525021
ry | 1 | -0.168926721910217
ry | 2 | -0.240948545159032
ry | 3 | -0.635047485122790
ry | 4 | -0.742250563872854
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.894306772490669
ry | 1 | 0.575054557536622
ry | 2 | 0.0654867207804753
ry | 3 | -0.829389220251192
ry | 4 | -0.513279783968180
