ry | 0 | -0.625054685340124
ry | 1 | 0.0933111852150179
ry | 2 | 0.00330378435335961
ry | 3 | -0.0938564264229205
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | -0.135954829658401
ry | 1 | -0.00677430729634087
ry | 2 | -0.00659874024552901
ry | 3 | -0.362245072869435
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0304932745361154
ry | 1 | 0.0447557437184733
ry | 2 | 1.76613102596529
ry | 3 | 0.568390705970166
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | -1.97459035392506
ry | 1 | 0.805752053372647
ry | 2 | 1.11170272527536
ry | 3 | 1.17235906078524
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.89330820433533
ry | 1 | -2.45998470424725
ry | 2 | -1.76069213683271
ry | 3 | 0.669954790918024
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | 0.134330544316773
ry | 1 | 0.102687699692106
ry | 2 | 0.0464123954705130
ry | 3 | 0.128578106220943
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.377401782866336
ry | 1 | 0.307910665842707
ry | 2 | 0.183676732687799
ry | 3 | -0.364944812186523
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | 0.368494138945701
ry | 1 | -0.0832921261374180
ry | 2 | 0.0416716872962416
ry | 3 | -0.0163844125354194
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.343977533384058
ry | 1 | 0.280313194522919
ry | 2 | 0.107654449270830
ry | 3 | -0.0877212659832215
