ry | 0 | -1.14127029290451
ry | 1 | 0.00301265823109534
ry | 2 | 0.0488010972118272
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0911644440655248
ry | 1 | -0.00150184016820472
ry | 2 | -0.000179635326580088
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.00410418209148007
ry | 1 | -0.000239706267019916
ry | 2 | 0.00168480968138213
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.000595013008708749
ry | 1 | 0.00169127720029375
ry | 2 | -0.0238462534133755
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.321187406938808
ry | 1 | 0.0318066644686203
ry | 2 | -0.445288567033594
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.129687434737119
ry | 1 | -0.00103158078091880
ry | 2 | -1.80985542065680e-5
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0380550523325628
ry | 1 | -0.200621498821922
ry | 2 | 0.335329238532287
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.137291910844265
ry | 1 | -0.00293415795191806
ry | 2 | 0.0184690736781852
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0843123341809686
ry | 1 | 0.0602017157991949
ry | 2 | 0.0645105567121126
