ry | 0 | -0.433031519609121
ry | 1 | -0.266235711916405
ry | 2 | -0.247989164889414
ry | 3 | 0.149717470327868
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | -0.0646710117146901
ry | 1 | 0.126750404909577
ry | 2 | -0.0764728491185848
ry | 3 | 0.0218629789996353
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.00887269964061104
ry | 1 | -0.0203138537336735
ry | 2 | 0.122170811490619
ry | 3 | -0.170693291657623
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | 0.0568549049892866
ry | 1 | 0.250191381187195
ry | 2 | 0.0982977543991322
ry | 3 | -0.0960388857752023
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.638795888938483
ry | 1 | 0.610633840924018
ry | 2 | -0.747297150684909
ry | 3 | -0.112997525604894
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | 0.247166081557911
ry | 1 | 0.00955712500327150
ry | 2 | -0.0313765226988085
ry | 3 | -0.0456813616089006
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.219297451736757
ry | 1 | -0.0348913001321713
ry | 2 | 0.667046865094156
ry | 3 | 0.149844414454746
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | 0.00292365969876650
ry | 1 | -0.0396272192724882
ry | 2 | 0.0532266204906313
ry | 3 | -0.0671593311074059
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.251605357440776
ry | 1 | 0.349677844789247
ry | 2 | -0.0177864011919088
ry | 3 | 0.0412129586700969
