ry | 0 | -1.95612442716920
ry | 1 | -2.03408767613405
ry | 2 | 2.96483654277766
ry | 3 | 0.00349551819392669
ry | 4 | 0.427810386397483
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.282502432925330
ry | 1 | -0.706143681940545
ry | 2 | 0.427703407790512
ry | 3 | 0.00129562509478370
ry | 4 | 0.267639501836607
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.846672048362614
ry | 1 | -2.31161467575620
ry | 2 | 1.52173599176137
ry | 3 | 1.24679016183718
ry | 4 | 2.04194321083198
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -1.90653997566968
ry | 1 | -0.0982935364501950
ry | 2 | -1.59813384639205
ry | 3 | 2.30417343852990
ry | 4 | 0.687215089130876
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.06925344403118
ry | 1 | 0.673001363170788
ry | 2 | -2.48876974260189
ry | 3 | 1.30863951854136
ry | 4 | -1.62249013210139
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.152712148629833
ry | 1 | -1.57047082257872
ry | 2 | 0.00681982281724578
ry | 3 | 0.105954677065362
ry | 4 | 0.296312216125016
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 5.44976517580856
ry | 1 | 0.652247460964893
ry | 2 | -0.273223066416501
ry | 3 | 0.808200706156503
ry | 4 | 1.12597264481272
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.834803424440277
ry | 1 | 0.0211761687519992
ry | 2 | -0.461538592528961
ry | 3 | -0.171711496811756
ry | 4 | -0.241867830331814
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0760327884853609
ry | 1 | 0.186542115440743
ry | 2 | -0.356795811667647
ry | 3 | -0.498309294695120
ry | 4 | -0.252087808889281
