ry | 0 | -0.141117027267653
ry | 1 | 0.0785060846729619
ry | 2 | 0.0751096666335686
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.00119994868503251
ry | 1 | -0.00500402567062617
ry | 2 | -0.0107188438433851
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0130224268974789
ry | 1 | 0.000205257940101537
ry | 2 | 0.00364066450281156
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.000227409513584703
ry | 1 | 0.0194939817813454
ry | 2 | -0.157897044318900
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.143626708894373
ry | 1 | -0.135444795058454
ry | 2 | 0.100500274189686
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.0315444773719980
ry | 1 | 0.000183319756598622
ry | 2 | -0.0469139786066689
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0301054267245480
ry | 1 | -0.00767490942475901
ry | 2 | 0.0462705985467635
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0746106192889093
ry | 1 | -0.0166255292137724
ry | 2 | -0.0396185553102463
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0109800987451643
ry | 1 | 0.0268400527088001
ry | 2 | 0.000678393811030274
