ry | 0 | -1.41420837418428
ry | 1 | -2.22153426223616
ry | 2 | 0.932138412746636
ry | 3 | 1.02489109696153
ry | 4 | -0.00559053096970162
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.0972240780318545
ry | 1 | 0.128189322103169
ry | 2 | -0.289551615166686
ry | 3 | -0.0782023436874875
ry | 4 | 0.0498534709459363
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -3.16313082663032
ry | 1 | 0.451254185769949
ry | 2 | 0.439197100844186
ry | 3 | -2.57252030263528
ry | 4 | -4.79785473002232
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -1.57848105096340
ry | 1 | 2.78820781903013
ry | 2 | 1.68436383804464
ry | 3 | 0.617152300795945
ry | 4 | -0.280613407603106
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -3.26094611117923
ry | 1 | 3.07375603316798
ry | 2 | -0.436869978486448
ry | 3 | 0.292022494968714
ry | 4 | -0.956315859476409
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.0676639104721068
ry | 1 | 0.303101010636082
ry | 2 | -0.912250873570043
ry | 3 | 0.378395721131378
ry | 4 | -0.254019485891015
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0691385067269375
ry | 1 | 0.116104594092970
ry | 2 | -0.483014141466539
ry | 3 | 0.864364205886230
ry | 4 | -0.450791407192856
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.133232194710741
ry | 1 | 0.534350805045969
ry | 2 | 0.680636796280928
ry | 3 | -0.0845692637335314
ry | 4 | 0.0451830213468455
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.180362790308291
ry | 1 | 0.465584265920566
ry | 2 | 0.00288294425087999
ry | 3 | -0.0437632918506298
ry | 4 | 0.165250237377268
