ry | 0 | -0.275774189712655
ry | 1 | -0.253164896574474
ry | 2 | 0.199970242381480
ry | 3 | 0.134770836257510
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | -0.0552167927825260
ry | 1 | 0.0514251017740661
ry | 2 | 0.0510839436498884
ry | 3 | -0.0352698988443008
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0161238380891450
ry | 1 | 0.159488988945356
ry | 2 | -0.129901817276980
ry | 3 | -0.0423197933081449
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | 0.104567490504282
ry | 1 | 0.249352754718301
ry | 2 | -0.0552718247523269
ry | 3 | -0.0988168719461887
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.824844778225202
ry | 1 | 0.446343358673590
ry | 2 | -0.904850214899190
ry | 3 | -0.0956120859856280
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | 0.180521974979134
ry | 1 | 0.150221850526911
ry | 2 | -0.0170844542208244
ry | 3 | -0.0418807089319366
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.254583091085522
ry | 1 | -0.0122356478457263
ry | 2 | 0.593118748167865
ry | 3 | 0.00509011039733916
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | 0.0889187270618921
ry | 1 | -0.0435219235286905
ry | 2 | 0.0423538324563855
ry | 3 | -0.0435755251134265
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.212213001279873
ry | 1 | 0.249111414429198
ry | 2 | 0.0196148895400528
ry | 3 | 0.0940117779308376
