ry | 0 | -0.0880334066874005
ry | 1 | 0.334383013645165
ry | 2 | 0.412069011305961
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.0185829984990307
ry | 1 | -0.0101419568504441
ry | 2 | 0.00403509540997623
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0305717956187419
ry | 1 | 0.00372536865776443
ry | 2 | -0.00306955868515584
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.00562855669805812
ry | 1 | 0.0311704315003792
ry | 2 | -0.227089271765340
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0359454883279375
ry | 1 | -0.631077992205609
ry | 2 | -0.234243341607233
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.288385096896926
ry | 1 | 0.109554771460904
ry | 2 | -0.240008027401669
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0440034514691892
ry | 1 | 0.173548936819619
ry | 2 | 0.130725270641610
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.347007819049705
ry | 1 | -0.112497079362701
ry | 2 | 0.0901323358466705
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0188870518657017
ry | 1 | 0.0764548328320547
ry | 2 | 0.0137775598516641
