ry | 0 | -1.42354300717877
ry | 1 | 0.804059704034403
ry | 2 | -0.178423671122716
ry | 3 | -0.0319247616384744
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | -0.0206554276325456
ry | 1 | -0.0282448557414230
ry | 2 | 0.000437613009694155
ry | 3 | -0.0216817747429827
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0616469688824700
ry | 1 | -0.0346748085650954
ry | 2 | 0.397793160211229
ry | 3 | -0.130868679989607
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | -1.03089869577562
ry | 1 | 0.106499639760476
ry | 2 | -0.0411367432165195
ry | 3 | -0.0512943054787559
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0964883796772458
ry | 1 | -1.05459958546843
ry | 2 | -0.312845603038422
ry | 3 | 0.157477337773839
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | 0.0797117936856505
ry | 1 | 0.244873358767486
ry | 2 | 0.0642440678913173
ry | 3 | 0.187487437360806
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.465835643765083
ry | 1 | -0.0858836096972791
ry | 2 | -0.324919088550796
ry | 3 | 0.0912218187530059
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | -0.0872290745331417
ry | 1 | -0.286496496107204
ry | 2 | -0.0443036531291642
ry | 3 | -0.0530928374693216
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.04137731520002
ry | 1 | -0.129621077209692
ry | 2 | -0.00791040626033828
ry | 3 | 0.0295724965954056
