ry | 0 | -0.793470908289849
ry | 1 | 0.613164304216351
ry | 2 | 0.0463469749438687
ry | 3 | 0.311360470503488
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | -0.0269700091963906
ry | 1 | 0.247336166756724
ry | 2 | 0.0139418192096428
ry | 3 | -0.166057863896026
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0378459212280767
ry | 1 | 0.189571464638381
ry | 2 | 0.353767395165283
ry | 3 | -0.104352559608477
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | 1.02996685055801
ry | 1 | 0.0686508621390216
ry | 2 | 0.106592587314209
ry | 3 | 0.159797808974618
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.803269947958222
ry | 1 | -0.757413887593003
ry | 2 | -1.57548662305693
ry | 3 | -0.0379508859938426
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | -0.268389366792450
ry | 1 | 0.334220042411715
ry | 2 | -0.0630936549337738
ry | 3 | 0.0658528778946755
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0839475447051886
ry | 1 | 0.0932266210371771
ry | 2 | 1.02538886743349
ry | 3 | -0.0791086082411901
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | -0.0985211711136993
ry | 1 | -0.102867747462357
ry | 2 | -0.0650867972358485
ry | 3 | -0.137789639546686
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.321191420576750
ry | 1 | 0.313210505416477
ry | 2 | -0.0508845917464912
ry | 3 | -0.0377576651679956
