ry | 0 | -0.508255403706867
ry | 1 | -0.0164805643954472
ry | 2 | -0.254141851726532
ry | 3 | 0.631217385509397
ry | 4 | 1.63485214770058
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.273130587172919
ry | 1 | 0.844612712889243
ry | 2 | 0.0296159247669403
ry | 3 | -0.835289269027879
ry | 4 | 0.512705808187732
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.973449920014125
ry | 1 | 0.393441411615760
ry | 2 | -1.78265445335131
ry | 3 | -1.44132574850279
ry | 4 | -2.36173267310534
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 1.13559668021792
ry | 1 | 1.76415125182841
ry | 2 | 2.59102379717063
ry | 3 | -1.10413336064072
ry | 4 | 1.32671290370416
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.650884980324430
ry | 1 | -2.65055760978447
ry | 2 | -2.20123096322469
ry | 3 | 1.72972827680311
ry | 4 | 0.573395629580831
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.250704505268433
ry | 1 | 0.373682610056152
ry | 2 | -0.252205133951440
ry | 3 | -0.306536449728706
ry | 4 | -0.349834355282282
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 2.56001742006839
ry | 1 | 0.447826080578479
ry | 2 | 0.953882878322042
ry | 3 | -0.317023497140202
ry | 4 | -0.186058781602367
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.444079949925536
ry | 1 | -0.708257907017698
ry | 2 | 0.0221151244904023
ry | 3 | -0.182359411847855
ry | 4 | 0.110909429253401
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.03535966309727
ry | 1 | 0.720048434512611
ry | 2 | -0.222944317725239
ry | 3 | 0.336577416731545
ry | 4 | -0.529387859342163
