ry | 0 | -1.01046600193967
ry | 1 | -0.0873401016707672
ry | 2 | -1.06969843732924
ry | 3 | -0.239452701861234
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | -0.00608250654859181
ry | 1 | -0.0936092804369217
ry | 2 | -0.105476760762990
ry | 3 | -0.0463966279531986
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0346308414681767
ry | 1 | -0.0511866883100592
ry | 2 | 0.134672501872068
ry | 3 | -0.469134127158264
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | -0.762316097988453
ry | 1 | -0.190376556920187
ry | 2 | -0.159326747623030
ry | 3 | 0.216595966599322
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.31921088907980
ry | 1 | 0.318264428585680
ry | 2 | 0.406820994584858
ry | 3 | 0.438158647528274
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | 0.131798630706101
ry | 1 | -0.0132658962114885
ry | 2 | -0.108802959744837
ry | 3 | 0.253466292147504
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.785813382796430
ry | 1 | -0.372239533905323
ry | 2 | 0.193096021095080
ry | 3 | 0.0313983039876804
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | 0.185178364581271
ry | 1 | -0.0764028468866090
ry | 2 | 0.173899988262232
ry | 3 | -0.289413697740262
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.154746176816991
ry | 1 | -0.192186972278303
ry | 2 | 0.114373195131437
ry | 3 | 0.147766273462616
