ry | 0 | -0.942395213302080
ry | 1 | -0.449488474580898
ry | 2 | 1.75750881357293
ry | 3 | 1.06059374599661
ry | 4 | 0.102415996114461
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.289735774071038
ry | 1 | -0.296645495637009
ry | 2 | -0.0101080474513728
ry | 3 | -0.0113797488681381
ry | 4 | -0.0127726844963881
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.907183449143949
ry | 1 | 0.584263210156608
ry | 2 | -2.10170719149605
ry | 3 | 0.519824497690964
ry | 4 | 0.862509505826173
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.214092381941638
ry | 1 | -0.749020906669641
ry | 2 | 0.0754289921481195
ry | 3 | 0.105488393353404
ry | 4 | 0.0635223933982889
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0135230226839728
ry | 1 | -0.269159941352806
ry | 2 | 0.796142602649032
ry | 3 | -0.953753619433208
ry | 4 | -0.291675831490301
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.537785973185471
ry | 1 | 1.07723539941187
ry | 2 | -0.0215245438375127
ry | 3 | -0.0101710888300826
ry | 4 | 0.00165151368597141
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0831306951309415
ry | 1 | 0.0395487699907686
ry | 2 | -0.214664998430697
ry | 3 | -0.575356825351081
ry | 4 | -0.701827227364524
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.0286778771584813
ry | 1 | -0.334208515172690
ry | 2 | 0.00166414765796979
ry | 3 | 0.00972220855148610
ry | 4 | 0.00961014211572630
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0744133066130126
ry | 1 | -0.164114343134734
ry | 2 | -0.0310388991868281
ry | 3 | -0.114651384291058
ry | 4 | 0.0164665401046754
