ry | 0 | -2.18911079775863
ry | 1 | 1.12122479380997
ry | 2 | -0.426814941240338
ry | 3 | 0.0522498886200583
ry | 4 | 0.529664829590560
ry | 5 | -0.0198746109016053
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 2.73569843577370
ry | 1 | 1.93420214728725
ry | 2 | -2.51711534024081
ry | 3 | 0.281602327244183
ry | 4 | -0.00153561044908536
ry | 5 | -0.00186150506389283
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.367259259444080
ry | 1 | -2.22971826168479
ry | 2 | -0.00172184702289660
ry | 3 | 1.82217370677433
ry | 4 | -1.24933705353975
ry | 5 | -1.56253860467112
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.472874854004136
ry | 1 | 1.36442102627460
ry | 2 | -0.589633737473702
ry | 3 | -0.280717022920097
ry | 4 | -0.534656646643013
ry | 5 | -0.00516696044052341
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.469133939523717
ry | 1 | 0.697626298208319
ry | 2 | 1.16817740253943
ry | 3 | 1.48707070588861
ry | 4 | -1.39195178874379
ry | 5 | 1.62941234510611
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.257479634225986
ry | 1 | -1.53285530051465
ry | 2 | 0.406445500145534
ry | 3 | -0.172182701203651
ry | 4 | 0.00617653929900250
ry | 5 | -0.00894179483490826
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.702814246001107
ry | 1 | -0.0898377197808221
ry | 2 | -0.651369835506939
ry | 3 | -0.325874964297542
ry | 4 | 2.42987593984935
ry | 5 | -0.0630667561109981
