ry | 0 | 2.15711722576648
ry | 1 | 0.663561630611748
ry | 2 | 1.67396903547235
ry | 3 | 0.165857714475588
ry | 4 | -1.38198165587907
ry | 5 | -1.72276727555293
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.861730970382339
ry | 1 | -0.756097133420821
ry | 2 | -0.258426299361718
ry | 3 | 0.160829158008338
ry | 4 | 0.154787974096495
ry | 5 | 0.0194763415588797
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.66176533589767
ry | 1 | -0.693529769061166
ry | 2 | -1.74099660652776
ry | 3 | 1.21072228904942
ry | 4 | -0.148293894500592
ry | 5 | 1.47508106401259
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0720493654396857
ry | 1 | -1.59737469473393
ry | 2 | -1.48375668971722
ry | 3 | -0.114993614901663
ry | 4 | -0.0603951266128315
ry | 5 | 0.0593758727855915
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.60168672469676
ry | 1 | -1.41097529886356
ry | 2 | 2.02910307313185
ry | 3 | -1.90214200028427
ry | 4 | 1.06276759399864
ry | 5 | -1.70823206610824
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.118186369336667
ry | 1 | 0.142185823707828
ry | 2 | -0.0471958840697247
ry | 3 | -0.0563507140849642
ry | 4 | 0.0502084996157204
ry | 5 | 0.0362692347198546
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.45849758906608
ry | 1 | -0.222101842654231
ry | 2 | -0.721638894722752
ry | 3 | 0.336674724133160
ry | 4 | 0.510797961264145
ry | 5 | 1.89813999401748
