ry | 0 | 2.46540703897972
ry | 1 | -1.18523077821379
ry | 2 | 0.0747082467753337
ry | 3 | -0.0214796522024637
ry | 4 | -0.344350931295147
ry | 5 | 0.608343958391809
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.768976080360971
ry | 1 | -0.144050263832459
ry | 2 | 0.340477082823454
ry | 3 | 0.262081113514889
ry | 4 | 0.0588359133903620
ry | 5 | -0.0961072851713386
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -2.88559325572670
ry | 1 | 1.21536327767243
ry | 2 | -1.10929222814427
ry | 3 | 1.52931374634750
ry | 4 | 0.670215693246078
ry | 5 | 1.00373292875048
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.734559397258181
ry | 1 | -0.648501494405321
ry | 2 | -0.132383402440265
ry | 3 | 0.295087262318061
ry | 4 | -0.271552463028158
ry | 5 | 0.0157843331819005
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.59090830055868
ry | 1 | -1.06288445632402
ry | 2 | 2.79442189671595
ry | 3 | -1.15469174149786
ry | 4 | 1.57411244211668
ry | 5 | -2.26943544658412
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.606199315920785
ry | 1 | 1.18897918421661
ry | 2 | -1.74240011625607
ry | 3 | -1.41348703917709
ry | 4 | 3.09752849214207
ry | 5 | -3.18050663817114
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.86134618751707
ry | 1 | -0.0968523822974709
ry | 2 | -1.44082786931612
ry | 3 | -0.105425890988263
ry | 4 | -1.06132902927404
ry | 5 | -0.624957535869329
