ry | 0 | 2.25571931358027
ry | 1 | 1.24269435045915
ry | 2 | -0.655776924909800
ry | 3 | 0.00581517234100418
ry | 4 | -0.0162498707445803
ry | 5 | 1.63410762513296
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.19075598244529
ry | 1 | 0.398205343558524
ry | 2 | -0.0377463486283026
ry | 3 | -0.101709784647757
ry | 4 | 0.0241414598181461
ry | 5 | 0.0284065709184586
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -2.55623666714435
ry | 1 | -1.35840774771050
ry | 2 | 1.75970230533232
ry | 3 | 0.237873125659338
ry | 4 | 1.57032161508653
ry | 5 | -0.162592338038666
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.627407864720734
ry | 1 | 0.592018168863941
ry | 2 | 0.0125569997585862
ry | 3 | -0.0379372211081922
ry | 4 | -0.0729079197500063
ry | 5 | -0.00778386943436037
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.26663218828280
ry | 1 | 1.85159376121549
ry | 2 | -0.552226884407886
ry | 3 | -0.233796213450895
ry | 4 | -1.49108803420249
ry | 5 | -0.848942364931182
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.353303377945955
ry | 1 | -0.205759488295661
ry | 2 | -0.0724247747111045
ry | 3 | 0.0900746023864987
ry | 4 | 0.00147103297795918
ry | 5 | 0.0302315357980217
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.530768224466428
ry | 1 | -1.85444856171333
ry | 2 | -0.576437861472236
ry | 3 | -0.0242161252233338
ry | 4 | -0.0322160764423896
ry | 5 | -0.613801836527922
