ry | 0 | -4.44833954259407
ry | 1 | -0.556812135698354
ry | 2 | -0.626241694957252
ry | 3 | 0.680652820961632
ry | 4 | 0.526512946213000
ry | 5 | 1.43517816191055
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.583469988961517
ry | 1 | -1.26428112912902
ry | 2 | 0.787400166148934
ry | 3 | -0.247324516733378
ry | 4 | 0.258105254042241
ry | 5 | 0.0554262638705580
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.56983170545770
ry | 1 | -1.97354061426407
ry | 2 | 0.779086708078031
ry | 3 | 1.41982046522053
ry | 4 | -2.45839025476865
ry | 5 | -0.0311718671459152
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.616760190208783
ry | 1 | 1.97382472472020
ry | 2 | -1.66966537915331
ry | 3 | 3.15073609919766
ry | 4 | 3.64180941063954
ry | 5 | -3.22229369846959
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.82499778526425
ry | 1 | -1.39460683998492
ry | 2 | 0.325788251704152
ry | 3 | 1.91003385532747
ry | 4 | 2.40983228720987
ry | 5 | 2.46889618384261
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.429257750235087
ry | 1 | 1.20497644907568
ry | 2 | 0.875100438949695
ry | 3 | -0.0288718255262107
ry | 4 | -0.133498184225381
ry | 5 | -0.0806232046807374
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.123668499360815
ry | 1 | 0.0794296207970401
ry | 2 | 0.478612015387826
ry | 3 | -0.267554697339938
ry | 4 | -1.01963621957951
ry | 5 | -1.07975901440429
