ry | 0 | -0.795253459044688
ry | 1 | -1.31301571053001
ry | 2 | 0.450864399023585
ry | 3 | 0.189809044277569
ry | 4 | 2.01733056921811
ry | 5 | -1.24825013921974
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.380326761069609
ry | 1 | 0.897413729116928
ry | 2 | -1.38610436834450
ry | 3 | 0.156337406229125
ry | 4 | 0.0948414795133482
ry | 5 | 0.0319729924823691
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.751594516761897
ry | 1 | 0.0826597540250959
ry | 2 | 1.54909897223795
ry | 3 | -4.11576210893115
ry | 4 | -1.41882946704229
ry | 5 | 2.80799703796358
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.348776244391113
ry | 1 | -0.226386055848564
ry | 2 | -0.617891469843631
ry | 3 | 0.425295878732819
ry | 4 | -0.0828418129640941
ry | 5 | -3.88522121627330e-5
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.805438048431374
ry | 1 | -0.619357996281046
ry | 2 | -2.06114943237817
ry | 3 | 2.27377712571663
ry | 4 | -0.591473903005186
ry | 5 | -0.819984895149467
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.581018670685385
ry | 1 | 1.32944487522311
ry | 2 | 1.27479036441747
ry | 3 | 0.139678644914584
ry | 4 | -0.000858169186900573
ry | 5 | 0.00902557093285033
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0186034571164540
ry | 1 | 0.333076455795609
ry | 2 | 0.166867649671393
ry | 3 | 0.466418911677596
ry | 4 | 0.299308025381986
ry | 5 | -0.750731563359780
