x | 0 | 
x | 2 | 
ry | 0 | 1.70690305294451
ry | 1 | -6.11387726705212
ry | 2 | -10.6095969887988
ry | 3 | -1.53048948725876
ry | 4 | -1.55660998932539
ry | 5 | 1.47788661937654
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 4 5 | 
ry | 0 | -6.29659190621971
ry | 1 | 7.07357711676231
ry | 2 | -9.61712939896456
ry | 3 | -7.89360616378569
ry | 4 | 7.26455040793259
ry | 5 | -3.56489621763151
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 4 5 | 
ry | 0 | -0.595804392025077
ry | 1 | 10.9937800161996
ry | 2 | 6.31463667845803
ry | 3 | 10.2286204598145
ry | 4 | 3.15844611474401
ry | 5 | -2.83117693489377
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 4 5 | 
ry | 0 | -6.21616686130803
ry | 1 | -9.17876567810957
ry | 2 | 6.28213404026000
ry | 3 | -10.2102647101157
ry | 4 | -6.28272381304252
ry | 5 | -7.06982962138519
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 4 5 | 
ry | 0 | -6.28664416177508
ry | 1 | -9.81203519496639
ry | 2 | -2.19881060693938
ry | 3 | -3.72155952714703
ry | 4 | 3.10458101854735
ry | 5 | -4.44009863576227
