x | 0 | 
x | 2 | 
ry | 0 | -1.25501902735776
ry | 1 | -0.0508651500261553
ry | 2 | 0.0154752132663410
ry | 3 | 0.0647969468937700
ry | 4 | -0.0535917549002139
ry | 5 | -1.52675049874683
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 4 5 | 
ry | 0 | -4.54384473035322
ry | 1 | 3.45319853123071
ry | 2 | 1.62537109994206
ry | 3 | -4.64146027789238
ry | 4 | -0.679674411994836
ry | 5 | 0.0159080658407527
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 4 5 | 
ry | 0 | 0.882892628476443
ry | 1 | 1.12667439997328
ry | 2 | 1.51765747648524
ry | 3 | 0.669186176889734
ry | 4 | -2.99133336223589
ry | 5 | -1.42315313295263
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 4 5 | 
ry | 0 | 0.154161156000865
ry | 1 | 1.56011719293308
ry | 2 | 1.44021254004528
ry | 3 | 0.0126595852526989
ry | 4 | 2.81935077956098
ry | 5 | 1.57561554097587
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 4 5 | 
ry | 0 | -1.24329469869925
ry | 1 | -0.135724934583600
ry | 2 | -0.822682481007759
ry | 3 | 0.674178248425635
ry | 4 | -1.96478724679580
ry | 5 | 2.66322009503875
