ry | 0 | 0.600292032981992
ry | 1 | -3.23113449332889
ry | 2 | 1.92250207384809
ry | 3 | -0.844620504076569
ry | 4 | -0.768457612350922
ry | 5 | 1.19499000573443
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.492688668269551
ry | 1 | -1.46832803769425
ry | 2 | 0.716578639499545
ry | 3 | -0.391638614171614
ry | 4 | 0.14172052712696
ry | 5 | 0.957089694437836
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.694775036648365
ry | 1 | 1.19248746067963
ry | 2 | -1.45029349711374
ry | 3 | -0.0622104065866065
ry | 4 | -0.605461502703247
ry | 5 | 1.29147972686714
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 3.40562593117535
ry | 1 | -0.378876654738993
ry | 2 | -0.988039098654133
ry | 3 | 2.1914995788819
ry | 4 | -0.508579452425802
ry | 5 | 0.531830884119437
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 2.77900114484813
ry | 1 | -0.647884762380658
ry | 2 | 0.876286396203553
ry | 3 | 0.833247709570786
ry | 4 | -0.270694444299537
ry | 5 | 1.7476149287335
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.730800925170909
ry | 1 | -0.118413232908122
ry | 2 | -1.04362566686987
ry | 3 | 0.390794630268142
ry | 4 | 0.391042296170216
ry | 5 | -1.04272741394044
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.613044154613364
ry | 1 | -0.27074975135307
ry | 2 | -0.386215327445029
ry | 3 | 0.770120571903452
ry | 4 | -0.81462684966894
ry | 5 | -1.4928789205268
