ry | 0 | -1.49470094147958
ry | 1 | 0.452164026867413
ry | 2 | -2.26641371309252
ry | 3 | 0.30359512812665
ry | 4 | -0.709917752904481
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.469869915866878
ry | 1 | 0.556084983308003
ry | 2 | -0.0213595022567182
ry | 3 | 0.671982150907984
ry | 4 | 0.190959203672672
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.35129884042655
ry | 1 | 0.25924679408387
ry | 2 | -0.914009713228534
ry | 3 | -0.53196977544384
ry | 4 | 0.284251940679376
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.0196635343951292
ry | 1 | -0.0458833003220801
ry | 2 | -0.668787687694919
ry | 3 | -0.0670044657159217
ry | 4 | -3.06523343989461
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.695580873766979
ry | 1 | 0.248724941381482
ry | 2 | 2.02829081740366
ry | 3 | -1.87150960374888
ry | 4 | 0.511979666833464
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 1.19975604958607
ry | 1 | -0.645205835204302
ry | 2 | -1.53785900719061
ry | 3 | -2.68940586052225
ry | 4 | -0.247903886923757
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.155802087825695
ry | 1 | -0.432761971077443
ry | 2 | -0.107455439645755
ry | 3 | -1.07728060122494
ry | 4 | 0.147205103673296
