ry | 0 | 1.52864147632577
ry | 1 | -2.04560617784182
ry | 2 | -0.708920938917254
ry | 3 | 2.20932052508032
ry | 4 | -0.0197823829414864
ry | 5 | -0.510487903601237
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.42804286209759
ry | 1 | 0.932308317172664
ry | 2 | 0.549993839508411
ry | 3 | -0.0117989424771264
ry | 4 | 2.41398443000723
ry | 5 | -3.67570852509279
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.712345304784114
ry | 1 | 1.14185370638761
ry | 2 | 0.716940233696184
ry | 3 | -1.31658237820978
ry | 4 | 4.99881251249148
ry | 5 | -0.259962432333679
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.311930205930106
ry | 1 | -0.933310327624443
ry | 2 | -1.84550668192581
ry | 3 | -1.56036510960597
ry | 4 | 0.0716517124471676
ry | 5 | -1.40360048952566
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 2.41945392369681
ry | 1 | 0.43628049402792
ry | 2 | -1.06133158121743
ry | 3 | 2.83101102974927
ry | 4 | -0.657636994093581
ry | 5 | 0.371342171877551
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.124495710767632
ry | 1 | -0.228570870811828
ry | 2 | 0.35005658647872
ry | 3 | 1.10658032076979
ry | 4 | 0.336848150148743
ry | 5 | 0.14543366439589
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.422990567297134
ry | 1 | 0.260199482229807
ry | 2 | 0.618076234751213
ry | 3 | -0.0468532782781287
ry | 4 | -1.3098044092007
ry | 5 | -0.845286910377527
