ry | 0 | 1.01828873507834
ry | 1 | -2.00888653413906
ry | 2 | 0.780536491003052
ry | 3 | 0.475905035614588
ry | 4 | 0.307066557961554
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.364105363252582
ry | 1 | 0.0148425826752049
ry | 2 | -0.464102917741268
ry | 3 | 0.287743261136072
ry | 4 | -0.162447118552803
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0584377389851489
ry | 1 | 0.938795392159191
ry | 2 | 0.0287642330838299
ry | 3 | 0.597986874666539
ry | 4 | 0.191651505187917
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.475055017105379
ry | 1 | -0.423231833032132
ry | 2 | -0.288827888541804
ry | 3 | 0.816758695560708
ry | 4 | 0.425708790057867
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 3.22515016714307
ry | 1 | -0.320152854155936
ry | 2 | -0.958074716032561
ry | 3 | -0.504102706153819
ry | 4 | -0.588048914705641
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.863731709733156
ry | 1 | -0.327778485113028
ry | 2 | -0.619938014796331
ry | 3 | 0.494006509793324
ry | 4 | 0.0361499969228412
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.356853939780452
ry | 1 | 0.656695196490252
ry | 2 | -0.0590022553913544
ry | 3 | -0.442069629494438
ry | 4 | 0.0599171452285122
