ry | 0 | -0.24392520356584
ry | 1 | 0.166000825262842
ry | 2 | 3.9246591393463
ry | 3 | 0.12957421201571
ry | 4 | -0.189179655759488
ry | 5 | -0.0746950193825374
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.493153097552087
ry | 1 | 0.00108344462288437
ry | 2 | -0.795260380371769
ry | 3 | -1.36657957322697
ry | 4 | -1.902044233516
ry | 5 | -2.98349624541906
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0951188816466978
ry | 1 | -0.116090687853319
ry | 2 | -2.1441585510523
ry | 3 | 1.77912659431649
ry | 4 | 0.991665551315927
ry | 5 | 2.56988750791894
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -2.67755217319897
ry | 1 | -4.41566761084383
ry | 2 | 1.62782536963167
ry | 3 | 1.94043378939055
ry | 4 | -1.77461231851926
ry | 5 | -2.35402872719706
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 3.13739769988114
ry | 1 | -1.08621640591481
ry | 2 | 1.76570474932435
ry | 3 | 1.29663581839863
ry | 4 | 1.76252269892637
ry | 5 | -1.36809712425347
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.202825016074139
ry | 1 | 1.03028809610484
ry | 2 | -3.04093046736414
ry | 3 | 0.136609317532727
ry | 4 | -0.491652757005263
ry | 5 | 2.74080328653611
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0111740123991131
ry | 1 | -0.11377859561876
ry | 2 | -0.239364374235084
ry | 3 | -1.3284412413218
ry | 4 | -0.742869782131872
ry | 5 | 1.74419589357086
