ry | 0 | -0.259907695354453
ry | 1 | 0.367045209398531
ry | 2 | -2.67923692610868
ry | 3 | -2.57884562086408
ry | 4 | -0.0856540989991859
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.119633525895584
ry | 1 | -0.605717983630098
ry | 2 | 0.62579509370984
ry | 3 | -0.635094943438907
ry | 4 | -0.65999744153026
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -2.31667559130826
ry | 1 | -3.18106362629395
ry | 2 | -0.387472975744144
ry | 3 | 1.11931060313974
ry | 4 | -2.50474106385421
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.968262742468927
ry | 1 | -2.2617045664103
ry | 2 | 0.704133532899915
ry | 3 | -1.25921250360719
ry | 4 | 2.38228823720936
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.510364823784514
ry | 1 | 1.37510458349688
ry | 2 | 2.76342093979523
ry | 3 | -1.11574151852993
ry | 4 | -0.377968858405028
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 3.31195631263459
ry | 1 | -1.13057846712859
ry | 2 | -0.0557251529899186
ry | 3 | 0.0890967114729375
ry | 4 | 0.2406972448959
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.103231513482366
ry | 1 | 0.491020901327484
ry | 2 | -0.456033690875771
ry | 3 | -0.281480196410771
ry | 4 | 0.49028992652622
