ry | 0 | -1.6640079572006
ry | 1 | 0.173706377841231
ry | 2 | 0.175633531337683
ry | 3 | -0.522509907283658
ry | 4 | 0.976409420403631
ry | 5 | -0.9752088448229
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.42036297102617
ry | 1 | 0.455482489919991
ry | 2 | -0.22084795858135
ry | 3 | 0.659451794667064
ry | 4 | 0.741635948921714
ry | 5 | -0.384708009150002
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.3980803589834
ry | 1 | -1.85962650037111
ry | 2 | 1.26869412786363
ry | 3 | -1.53686220795693
ry | 4 | -0.925333252340583
ry | 5 | 2.09479975923203
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.524618742172563
ry | 1 | -0.974000719099458
ry | 2 | -0.183358745554645
ry | 3 | 0.560500637563919
ry | 4 | -0.479041067923617
ry | 5 | 0.12072931235561
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.330181369411046
ry | 1 | 0.845930126799439
ry | 2 | -1.66137443796757
ry | 3 | 2.5011765488346
ry | 4 | -0.021700707756579
ry | 5 | -1.85915759102054
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0959006920558421
ry | 1 | -0.30625985702914
ry | 2 | -0.0201797253106242
ry | 3 | 0.370732492481536
ry | 4 | -0.367286175488048
ry | 5 | 0.103708927092688
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.411680846878316
ry | 1 | 0.170375529098436
ry | 2 | 0.124334067226398
ry | 3 | -0.664379210649924
ry | 4 | -0.0915557941265951
ry | 5 | 0.933383442328118
