ry | 0 | 0.01615861141806
ry | 1 | -2.65862918195675
ry | 2 | -0.197660518249685
ry | 3 | -0.30695410035262
ry | 4 | 0.345755305070339
ry | 5 | -0.0375574545151999
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.519005402160245
ry | 1 | 0.276372115951498
ry | 2 | 0.301763868424298
ry | 3 | 0.37288595763565
ry | 4 | -2.0790686433108
ry | 5 | -0.0106527966438918
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.430032204433066
ry | 1 | 0.648461465163205
ry | 2 | 0.50035670434223
ry | 3 | -2.75264012388778
ry | 4 | 4.40645226243875
ry | 5 | 2.21947622969825
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.344604700111042
ry | 1 | 1.60253784516796
ry | 2 | -4.47218055532719
ry | 3 | -1.04054794704568
ry | 4 | -0.43648504438522
ry | 5 | 0.127336107100629
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.115740146433898
ry | 1 | 0.405661491484304
ry | 2 | 0.2828656556425
ry | 3 | 0.999910686660736
ry | 4 | 1.38703664501743
ry | 5 | 2.91456915413706
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.537266832815968
ry | 1 | 0.543711043878106
ry | 2 | 1.72782324201994
ry | 3 | 0.754399463894516
ry | 4 | 0.46148080506301
ry | 5 | -0.0441071666219137
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.194532063519668
ry | 1 | 0.379246982504795
ry | 2 | 0.156489234321659
ry | 3 | -0.0461313582177418
ry | 4 | 0.048196337779381
ry | 5 | 0.561338348058081
