ry | 0 | 0.66271856595456
ry | 1 | -2.71152436196455
ry | 2 | -0.250858408871482
ry | 3 | 3.18204831974586
ry | 4 | 0.652226075131519
ry | 5 | -0.210085400554684
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.15888655328932
ry | 1 | 0.431068274369976
ry | 2 | -0.489107581107743
ry | 3 | 0.220009792895003
ry | 4 | -1.02627883431684
ry | 5 | 0.0994050569110219
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.64520815659783
ry | 1 | 0.852848432534931
ry | 2 | 2.04948636752792
ry | 3 | 2.28926864826139
ry | 4 | 0.884282934600345
ry | 5 | 0.120741244758649
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.601776140298796
ry | 1 | -0.437015304292044
ry | 2 | 1.94304884157466
ry | 3 | 4.54165428478994
ry | 4 | -0.797818825741088
ry | 5 | -2.2218057181149
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.586197356310249
ry | 1 | -2.16088072454003
ry | 2 | -0.318370211978237
ry | 3 | 0.946456436109014
ry | 4 | -1.52245734036286
ry | 5 | -0.491826361989031
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.188046801011594
ry | 1 | -1.16857325568484
ry | 2 | -3.26827184651395
ry | 3 | 0.212423242625856
ry | 4 | 2.31858451158705
ry | 5 | 0.466681762999558
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.065288338190011
ry | 1 | -2.03094250914282
ry | 2 | -0.582053955889946
ry | 3 | -1.3167264501143
ry | 4 | 0.177990529110136
ry | 5 | -0.289695950604205
