ry | 0 | -0.274713435745614
ry | 1 | -0.0660239114232555
ry | 2 | -0.0304773457955659
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.0874361428881572
ry | 1 | -0.247982159266558
ry | 2 | 0.0683418229558011
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.171957187006559
ry | 1 | -0.0628618537423991
ry | 2 | -0.0509990608601583
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.0592924675282974
ry | 1 | 0.0571332241822239
ry | 2 | -0.0726949309777386
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.027330223871755
ry | 1 | -0.0707582906230629
ry | 2 | 0.304410680054632
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.178836126593102
ry | 1 | 0.130488021530157
ry | 2 | -0.170197270335016
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0912665156706089
ry | 1 | 0.128769046811185
ry | 2 | -0.252483177556677
