ry | 0 | -1.08327505390241
ry | 1 | 0.5595124550668
ry | 2 | -2.59049423639069
ry | 3 | 0.881934071198162
ry | 4 | 0.791979360417983
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.100131567116098
ry | 1 | -0.475322137297928
ry | 2 | -0.224341163795857
ry | 3 | 0.695976318713769
ry | 4 | -0.315251030411773
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 3.50319581872521
ry | 1 | 1.6359494113997
ry | 2 | -2.25585298389552
ry | 3 | -2.3194863634569
ry | 4 | 2.89619068534244
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.32301806085442
ry | 1 | 3.5683325078933
ry | 2 | -0.427608161133458
ry | 3 | -3.59167485410511
ry | 4 | -1.01887351314321
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 3.04217986481393
ry | 1 | -0.70362547575868
ry | 2 | 1.65735484158372
ry | 3 | -1.03819014129038
ry | 4 | 0.471959831633698
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.0359529980647307
ry | 1 | 0.778139240724483
ry | 2 | -0.0909747588587255
ry | 3 | -0.218794637062833
ry | 4 | 0.04387679422376
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0345319161844406
ry | 1 | -0.111113164814669
ry | 2 | 0.116275571587348
ry | 3 | -0.104311973864777
ry | 4 | 0.0587876506664814
