ry | 0 | -1.01643707303104
ry | 1 | 0.035703533697101
ry | 2 | 0.0685190073852585
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.165173455091834
ry | 1 | 0.0173424461626495
ry | 2 | 0.0139431170094298
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.100906171047832
ry | 1 | 0.0758465116591192
ry | 2 | 0.0813651589601311
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.11514339547375
ry | 1 | 0.000844147852720181
ry | 2 | -0.0378786148920898
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.371159902095804
ry | 1 | 0.0290404808098223
ry | 2 | -0.551839173358841
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.174330621514243
ry | 1 | -0.0114344716789801
ry | 2 | 0.0136825933089911
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0473330721629179
ry | 1 | -0.243547261014394
ry | 2 | 0.41541121287964
