ry | 0 | 0.859956027821061
ry | 1 | 0.960136372237818
ry | 2 | -2.28818674148523
ry | 3 | 0.0944936811719749
ry | 4 | -0.323505754431568
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.389875703913554
ry | 1 | -0.1299118894023
ry | 2 | -0.478445534436975
ry | 3 | 0.401652385329209
ry | 4 | -0.269981309844389
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.997964909384155
ry | 1 | -3.22431033232232
ry | 2 | -1.36386527377636
ry | 3 | 2.06946923062455
ry | 4 | -2.69595465923387
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.60028923691888
ry | 1 | -2.9198731927704
ry | 2 | 0.198279293323083
ry | 3 | -4.09286750959624
ry | 4 | 0.231665025191957
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 2.0907236563412
ry | 1 | 1.46030452904921
ry | 2 | 0.645670987533935
ry | 3 | 0.970593178060791
ry | 4 | 0.42283565832833
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.00043438314931851
ry | 1 | -0.0577612452514102
ry | 2 | 0.122295788393678
ry | 3 | -0.0163634406807436
ry | 4 | 0.0931950991157031
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0897403713265195
ry | 1 | -0.00612793210701963
ry | 2 | -0.19377498630952
ry | 3 | 0.281878723836779
ry | 4 | -0.101530712744263
