ry | 0 | -0.60412901081163
ry | 1 | 0.0403889310172451
ry | 2 | 0.171968851586753
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.21750520607632
ry | 1 | 0.046965414801202
ry | 2 | 0.0250677793015439
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.151845114546515
ry | 1 | 0.109857826354838
ry | 2 | 0.0907784397207424
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.125693816634841
ry | 1 | -0.0132658472916998
ry | 2 | -0.0929523313593502
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.514912698116034
ry | 1 | 0.0194907164019771
ry | 2 | -0.684623549641695
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.250751799467496
ry | 1 | -0.0221856337840175
ry | 2 | 0.0196693109972841
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.00902961678654916
ry | 1 | -0.265439600089868
ry | 2 | 0.468047514718266
