ry | 0 | -1.05201404605306
ry | 1 | 0.0175550814750593
ry | 2 | 0.0710322704739218
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.161805401337342
ry | 1 | 0.0146650093480599
ry | 2 | 0.0139524283384763
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0964710474371541
ry | 1 | 0.0736986238597064
ry | 2 | 0.0800764298984131
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.117179548974725
ry | 1 | 0.00182081203823433
ry | 2 | -0.0336536731149041
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.355961486615884
ry | 1 | 0.038274213247557
ry | 2 | -0.536208849128428
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.172997853359437
ry | 1 | -0.0102212410967121
ry | 2 | 0.0116259230132093
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0472304409209872
ry | 1 | -0.232124024380909
ry | 2 | 0.395931749694021
