ry | 0 | -1.33078863953337
ry | 1 | 0.428731410870225
ry | 2 | 1.93498562621926
ry | 3 | 0.305376794539516
ry | 4 | 0.372149720415696
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.180901741921825
ry | 1 | 0.160637939137177
ry | 2 | 0.438583748923056
ry | 3 | -0.0247549401394966
ry | 4 | -0.225701419928407
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.151989778682551
ry | 1 | 1.5466901979854
ry | 2 | 0.988799840235102
ry | 3 | -1.98747461643018
ry | 4 | 3.00926702136263
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.225936691514204
ry | 1 | -0.889863178417924
ry | 2 | -3.5817806382052
ry | 3 | 1.11268927171154
ry | 4 | -2.08880931446237
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0168051781424983
ry | 1 | -2.03995579719443
ry | 2 | -0.361077490668796
ry | 3 | -1.03475804514767
ry | 4 | -0.110818604124052
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.246240811725637
ry | 1 | 0.379773091523369
ry | 2 | 0.0381453245223757
ry | 3 | 0.984031880688224
ry | 4 | -0.0477374908705519
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.333176355608492
ry | 1 | -0.344483170247305
ry | 2 | -0.0017379509847499
ry | 3 | -0.237333608775016
ry | 4 | -0.0565770939645786
