ry | 0 | 1.96533186128353
ry | 1 | 0.767003775379829
ry | 2 | 0.258945498971205
ry | 3 | 1.40735835951931
ry | 4 | -0.687925318506769
ry | 5 | 1.04597104591026
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.548288205741948
ry | 1 | 0.987005669918125
ry | 2 | -0.54227468032825
ry | 3 | 0.930354873687339
ry | 4 | 0.818964951712563
ry | 5 | 0.328071082840211
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -2.78160324567062
ry | 1 | 0.618655635882791
ry | 2 | 0.706945933679168
ry | 3 | -1.21699281196476
ry | 4 | -0.558088274114254
ry | 5 | -4.47240902858458
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -3.03150887943
ry | 1 | 2.95392161667826
ry | 2 | 1.57359123683478
ry | 3 | 0.386601153516088
ry | 4 | -1.33333691216574
ry | 5 | 2.19043790223969
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.19989671612414
ry | 1 | 2.19344287735271
ry | 2 | 2.1693935104858
ry | 3 | 2.14793100648756
ry | 4 | -1.74366963240859
ry | 5 | -0.456893738700053
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 3.4840776370461
ry | 1 | 2.30420534647004
ry | 2 | 0.472526297494734
ry | 3 | 0.153257986059673
ry | 4 | -1.61950005661872
ry | 5 | -0.0607340498828527
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.587792503290317
ry | 1 | 1.1978271349722
ry | 2 | -0.819469811089941
ry | 3 | -0.928188234281562
ry | 4 | 0.315266506052519
ry | 5 | 0.157100061794806
