ry | 0 | 1.34916206194824
ry | 1 | 0.63295052441559
ry | 2 | 0.872397871368734
ry | 3 | -1.03753245373234
ry | 4 | 0.529719375958179
ry | 5 | -0.751451674534861
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.992713404236447
ry | 1 | 0.201765524383464
ry | 2 | 0.425104207944205
ry | 3 | 0.756964582444948
ry | 4 | 0.55717238198469
ry | 5 | -2.44082857072971
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -3.00423100518338
ry | 1 | -1.72462160644546
ry | 2 | 1.02859934564692
ry | 3 | 2.44696593578984
ry | 4 | 2.05739661974281
ry | 5 | -3.14618953408455
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -3.12212187336337
ry | 1 | -3.41085371311833
ry | 2 | -0.700698648359476
ry | 3 | -0.519076809840466
ry | 4 | -2.14254362734254
ry | 5 | -2.78412883727713
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.783314838872489
ry | 1 | 2.16262413273889
ry | 2 | -1.53181378624949
ry | 3 | -2.21597324892151
ry | 4 | 0.221643011079506
ry | 5 | -0.676685637207831
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.24013280523811
ry | 1 | -0.331466991578427
ry | 2 | -1.04824303849301
ry | 3 | -1.26942068692678
ry | 4 | 1.03314160941836
ry | 5 | -0.717166608554307
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.349251963702518
ry | 1 | -0.57151251451265
ry | 2 | -1.0536949917106
ry | 3 | -0.585169592236064
ry | 4 | -1.19014602851403
ry | 5 | 0.165974020244099
