ry | 0 | -0.713021157431202
ry | 1 | 0.711534516453684
ry | 2 | 3.382246704644
ry | 3 | 0.187436133058951
ry | 4 | 0.239449921546791
ry | 5 | 0.0616960994670813
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.16499901691649
ry | 1 | 0.0412899783767302
ry | 2 | 0.0075917461952628
ry | 3 | -0.417501299430148
ry | 4 | -1.23445889211134
ry | 5 | -3.11432537418618
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.499118722529586
ry | 1 | -0.0618921245033347
ry | 2 | -1.60561924616942
ry | 3 | 2.48762978684461
ry | 4 | 1.87587381905219
ry | 5 | 2.59574949986934
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -2.52052567328781
ry | 1 | -3.95572367998101
ry | 2 | 1.52613240966271
ry | 3 | 1.60026438118095
ry | 4 | -1.87833452573487
ry | 5 | -1.9591486614772
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 2.7225222913713
ry | 1 | -0.370690357400393
ry | 2 | 0.982208163962439
ry | 3 | 0.433863075705454
ry | 4 | 1.24801527000438
ry | 5 | -1.43680016870623
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.28882543733733
ry | 1 | -0.0341557167110564
ry | 2 | -3.09738353783405
ry | 3 | 0.103780007635961
ry | 4 | -0.12340784837394
ry | 5 | 3.06553979939562
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.181199757929644
ry | 1 | 0.19243330088032
ry | 2 | -1.0574031682476
ry | 3 | -0.601273451995264
ry | 4 | -0.88486331886275
ry | 5 | 1.38642162912413
