ry | 0 | -0.835325853288577
ry | 1 | 0.0310955949716581
ry | 2 | 0.10346203312318
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.184308697587473
ry | 1 | 0.0291199810639416
ry | 2 | 0.0175757282502653
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.124223908659028
ry | 1 | 0.0919936597171502
ry | 2 | 0.0936070313801763
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.130129075014404
ry | 1 | -0.00226153423045553
ry | 2 | -0.0583888635607023
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.445685293285389
ry | 1 | 0.0471152742314132
ry | 2 | -0.630945871994148
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.213046490064429
ry | 1 | -0.0171762271219707
ry | 2 | 0.017230844883686
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0433894445828003
ry | 1 | -0.269766367614404
ry | 2 | 0.459700486438128
