ry | 0 | 4.44882270612202
ry | 1 | -1.11725382896898
ry | 2 | -2.52309943669715
ry | 3 | -1.41949295824174
ry | 4 | -1.18930545239558
ry | 5 | -0.391376231368126
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.549752064649191
ry | 1 | -0.836437557439558
ry | 2 | -0.701756212229416
ry | 3 | -1.58412660712297
ry | 4 | -2.65729401522269
ry | 5 | 1.1744402984277
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.18552910161954
ry | 1 | -1.68480476586905
ry | 2 | -0.0805337923626379
ry | 3 | 0.264252316440007
ry | 4 | 3.15274183616381
ry | 5 | 3.46556334278027
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.68207803376867
ry | 1 | 0.852030429753146
ry | 2 | -0.929113160643014
ry | 3 | 4.09458766782299
ry | 4 | 2.64149819426279
ry | 5 | -2.31461016840091
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 2.1782786651138
ry | 1 | -1.32958938453642
ry | 2 | -0.251472765444997
ry | 3 | 1.10482783074465
ry | 4 | 0.321967805197824
ry | 5 | 0.850913734146823
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.9333190820206
ry | 1 | -1.01768481041385
ry | 2 | 1.68954798570514
ry | 3 | 1.17447299848539
ry | 4 | 1.94041002013103
ry | 5 | 1.75839765389649
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.55277889343805
ry | 1 | 0.310539230006792
ry | 2 | -0.895500336980428
ry | 3 | -0.0171691715064111
ry | 4 | 1.51101427996563
ry | 5 | -0.0251167329915231
