x | 2 | 
ry | 0 | 0.00202642595669658
ry | 1 | -1.02647046073296
ry | 2 | -0.288455150392889
ry | 3 | 3.04410681374790
ry | 4 | 1.83665804444909
ry | 5 | -0.00882277920410693
ry | 6 | 0.128301835727327
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 0 6 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 1 6 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 2 6 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 3 6 | 
cx | 4 5 | 
cx | 4 6 | 
cx | 5 6 | 
ry | 0 | -0.00184881427375012
ry | 1 | -0.0597423675261657
ry | 2 | -1.83569358490132
ry | 3 | 0.0405863642838084
ry | 4 | -0.402597762067649
ry | 5 | -0.868657603491672
ry | 6 | 0.00428461152715555
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 0 6 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 1 6 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 2 6 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 3 6 | 
cx | 4 5 | 
cx | 4 6 | 
cx | 5 6 | 
ry | 0 | -0.00391547814671059
ry | 1 | 0.0232644433150854
ry | 2 | -0.0485489481423212
ry | 3 | 0.122096645061515
ry | 4 | 1.44837287697466
ry | 5 | 2.69463883265836
ry | 6 | -0.185958157127517
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 0 6 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 1 6 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 2 6 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 3 6 | 
cx | 4 5 | 
cx | 4 6 | 
cx | 5 6 | 
ry | 0 | -0.112810723767101
ry | 1 | -0.114542425305843
ry | 2 | -1.58084364588756
ry | 3 | -2.90512303876218
ry | 4 | -1.55509517920758
ry | 5 | 1.20412638753484
ry | 6 | 3.05132714315108
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 0 6 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 1 6 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 2 6 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 3 6 | 
cx | 4 5 | 
cx | 4 6 | 
cx | 5 6 | 
ry | 0 | -1.58911107175828
ry | 1 | 0.0410203536801169
ry | 2 | -0.00237836117107084
ry | 3 | -0.00570519752322616
ry | 4 | -0.163064655038362
ry | 5 | 1.31307908583019
ry | 6 | 0.466622717876464
