x | 0 | 
x | 2 | 
x | 4 | 
ry | 0 | -0.00781502963372476
ry | 1 | -1.34915700291052e-6
ry | 2 | 0.000167262255736358
ry | 3 | -2.70256536201025
ry | 4 | 1.40495546223517
ry | 5 | 1.57081403399237
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.57079118465723
ry | 1 | -1.57073891099250
ry | 2 | 1.57081633860854
ry | 3 | 0.395080963321290
ry | 4 | -2.06423117361244
ry | 5 | -0.0383891746402276
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.57081416504188
ry | 1 | -1.57079621391628
ry | 2 | -1.57063976998213
ry | 3 | -0.789479142132404
ry | 4 | -0.00627694964519157
ry | 5 | -3.14159265358979
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 7.19241559600539e-5
ry | 1 | 2.71839681132156e-5
ry | 2 | 2.95396391689984
ry | 3 | -0.495644922954073
ry | 4 | -1.03891250453107
ry | 5 | 3.54292771554535e-5
