x | 0 | 
x | 2 | 
x | 4 | 
ry | 0 | -0.000529937400224737
ry | 1 | -4.17224160653171e-7
ry | 2 | -2.92021142807674e-5
ry | 3 | -3.07492962059323
ry | 4 | 0.0800666149211135
ry | 5 | 1.57079452278134
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.57079720562673
ry | 1 | -1.57079710183795
ry | 2 | 1.57079706146096
ry | 3 | 0.0136712799580832
ry | 4 | -1.67625404847935
ry | 5 | -0.00802650310904050
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.57079546964955
ry | 1 | -1.57079685471426
ry | 2 | -1.57079543702908
ry | 3 | -0.690643695061759
ry | 4 | 0.00666389672912385
ry | 5 | -3.14159265358979
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 4.46855338217559e-7
ry | 1 | 2.80258509608235e-5
ry | 2 | 3.08497589308528
ry | 3 | -1.43980807878007
ry | 4 | -0.937159780996251
ry | 5 | 2.58120168132565e-7
