x | 0 | 
x | 2 | 
x | 4 | 
ry | 0 | -8.95921522360938e-5
ry | 1 | -3.93099747729609e-7
ry | 2 | -3.03707150132964e-5
ry | 3 | -3.11003174903291
ry | 4 | 0.0297351936093593
ry | 5 | 1.57079570887300
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.57079746700960
ry | 1 | -1.57079694173072
ry | 2 | 1.57079491033822
ry | 3 | 0.00580462152133888
ry | 4 | -1.68103650031804
ry | 5 | -0.00328560968470696
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.57079417762651
ry | 1 | -1.57079685422329
ry | 2 | -1.57079802207985
ry | 3 | -0.691526200539385
ry | 4 | 0.00289608855840221
ry | 5 | -3.14149548364959
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.18572196090479e-6
ry | 1 | 2.65355937189770e-5
ry | 2 | 3.11429065000695
ry | 3 | -1.45935350750303
ry | 4 | -0.943272816388094
ry | 5 | -4.49661901313193e-7
