x | 0 | 
x | 2 | 
x | 4 | 
ry | 0 | 0.0328071158757706
ry | 1 | 0.00210835578942674
ry | 2 | -7.94951915229977e-6
ry | 3 | -0.0890805225960143
ry | 4 | -0.313045909615181
ry | 5 | -0.628265328011752
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 2.52536061713464
ry | 1 | -1.56984640564573
ry | 2 | -1.57040757362661
ry | 3 | -0.0163165381227045
ry | 4 | 3.08728168903857
ry | 5 | 0.149941703222481
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.15039151416351
ry | 1 | -0.00256037383196039
ry | 2 | -1.14023082485828e-5
ry | 3 | -0.000275776292597241
ry | 4 | -0.607226307163187
ry | 5 | 1.70157204890979
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.57051857344106
ry | 1 | -1.57160566295198
ry | 2 | -0.0102973000313131
ry | 3 | 0.336778551361805
ry | 4 | 0.606812127070107
ry | 5 | 1.86025935511006
