x | 0 | 
x | 2 | 
x | 4 | 
ry | 0 | -0.00397853916009687
ry | 1 | -7.77257492303291e-7
ry | 2 | -0.000176973113140368
ry | 3 | -2.83351989466608
ry | 4 | 1.31634767713312
ry | 5 | 1.57080797217684
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.57080271791950
ry | 1 | -1.57077549784477
ry | 2 | 1.57083351892489
ry | 3 | 0.280327377094527
ry | 4 | -2.15651470741676
ry | 5 | -0.0312982421443565
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.57080266965676
ry | 1 | -1.57079670815577
ry | 2 | -1.57069708527842
ry | 3 | -0.731004969967219
ry | 4 | -0.00576913409878569
ry | 5 | -3.14159265358979
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 4.08328380229421e-5
ry | 1 | 0.000297097445857408
ry | 2 | 3.02832396031144
ry | 3 | -0.517096100480116
ry | 4 | -1.20417570581433
ry | 5 | 1.67197477652488e-5
