x | 0 | 
x | 2 | 
x | 4 | 
ry | 0 | -3.1330621228647297
ry | 1 | -1.140510261876728
ry | 2 | -2.2257611627696127e-06
ry | 3 | -2.941287286619667e-06
ry | 4 | -0.2354245096723635
ry | 5 | -0.030648204810804828
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -3.130003896426212
ry | 1 | -5.2125584551724963e-05
ry | 2 | -8.667029460721186e-06
ry | 3 | 9.878482528490817e-07
ry | 4 | -0.7876942675940865
ry | 5 | 1.810807542390688
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0014023306036755584
ry | 1 | 2.346667815162962
ry | 2 | 1.8127368658531424e-06
ry | 3 | 3.0515453579242684e-06
ry | 4 | -0.8143466883104616
ry | 5 | -0.670956216133412
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.002253228269306156
ry | 1 | 5.15142678425655e-05
ry | 2 | -4.950182815957851e-06
ry | 3 | -2.1163118180822456e-07
ry | 4 | -0.019984612827070997
ry | 5 | -0.49465303658733406
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.00033614046364672005
ry | 1 | -0.01891300070752683
ry | 2 | -2.3466513439858114e-06
ry | 3 | -4.7136527248361125e-06
ry | 4 | -4.6360606083517877e-05
ry | 5 | -0.01807641062735485
