x | 0 | 
x | 2 | 
ry | 0 | -0.7175572940326659
ry | 1 | 0.04985677595822099
ry | 2 | -0.7343435849807417
ry | 3 | -1.5216823566549775
ry | 4 | 0.5692650259403542
ry | 5 | -1.4809035148020664
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0995062673720806
ry | 1 | 0.0010862560662620734
ry | 2 | 0.0037902377716607723
ry | 3 | -0.6829058183610858
ry | 4 | -0.2140097373278552
ry | 5 | -7.256032054327325e-05
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.4506420843952534
ry | 1 | 1.5608446036883872
ry | 2 | 1.4092332524733286
ry | 3 | -0.044966780455571585
ry | 4 | 1.0344028221811077
ry | 5 | 1.5568932050589315
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.055513173157843196
ry | 1 | -0.12803183910523327
ry | 2 | -0.09497372537088433
ry | 3 | 0.0007434495103312023
ry | 4 | 0.010271194020666808
ry | 5 | -0.3175826193873175
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.6735674736740445
ry | 1 | -1.576100167526811
ry | 2 | -0.680131772661041
ry | 3 | 1.5221215857195551
ry | 4 | -1.5647067679917492
ry | 5 | -0.07200773320997693
