x | 0 | 
x | 2 | 
ry | 0 | 2.8092155469681717
ry | 1 | -0.8310763864782115
ry | 2 | 1.437657381434417
ry | 3 | 1.9682580355369812
ry | 4 | 1.9775265599409353
ry | 5 | -2.361934384346815
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 3.0353258072240936
ry | 1 | 0.7161799149274535
ry | 2 | 0.0869074748390382
ry | 3 | 0.010094674550646226
ry | 4 | -0.4989171519720009
ry | 5 | 0.0013495971347365838
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.5473115227388066
ry | 1 | 3.108738803851245
ry | 2 | -1.5237012264549745
ry | 3 | -1.1565421459653673
ry | 4 | -0.4107809533200654
ry | 5 | 2.4254372102251653
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.6128317880859369
ry | 1 | -0.0326920932199494
ry | 2 | 0.07334381597085012
ry | 3 | 1.2191067009835748
ry | 4 | 0.002970628525219603
ry | 5 | -0.0012283234410458217
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.07751750718486454
ry | 1 | -1.612244475471152
ry | 2 | 0.0893862140790501
ry | 3 | -0.371895933702464
ry | 4 | -1.5733487213743762
ry | 5 | -0.06263305905023515
