x | 0 | 
x | 2 | 
x | 4 | 
ry | 0 | -3.133838338496479
ry | 1 | -1.1409170837642828
ry | 2 | -1.888766975284571e-06
ry | 3 | -3.3645680935212515e-06
ry | 4 | -0.23566959496340123
ry | 5 | -0.030621293146230293
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -3.1310633639898047
ry | 1 | -5.196398367147801e-05
ry | 2 | -7.299402780938361e-06
ry | 3 | 1.4028837946223967e-06
ry | 4 | -0.787668955199914
ry | 5 | 1.8110210930286235
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0012597435876423124
ry | 1 | 2.3464650272885423
ry | 2 | 1.3955657332902038e-06
ry | 3 | 3.7185414857438945e-06
ry | 4 | -0.814364507748388
ry | 5 | -0.6708982173265781
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0020455826796450622
ry | 1 | 5.167038178636991e-05
ry | 2 | -5.54776497336098e-06
ry | 3 | -8.813318500343879e-08
ry | 4 | -0.019969752140621157
ry | 5 | -0.49466531286676096
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.00031718870880673194
ry | 1 | -0.0193001561569653
ry | 2 | -2.7946359788311453e-06
ry | 3 | -5.102455210920302e-06
ry | 4 | -6.780334418321425e-05
ry | 5 | -0.01801851770132901
