x | 0 | 
x | 2 | 
ry | 0 | 1.8290544733411567
ry | 1 | -0.4369848418099673
ry | 2 | 1.5678871813105857
ry | 3 | 2.535902052898371
ry | 4 | 1.9617224812941356
ry | 5 | -2.3562594136199624
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 2.3610300388239915
ry | 1 | 0.5097481708576067
ry | 2 | 0.0013779230369203024
ry | 3 | 0.000706796260079928
ry | 4 | -0.5009068625791039
ry | 5 | -5.868110550004676e-05
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.5820783284026696
ry | 1 | 3.1251368853277244
ry | 2 | -1.5638234305774679
ry | 3 | -1.1212053282578667
ry | 4 | -0.39105634292178015
ry | 5 | 2.406219445740501
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.7854708758681468
ry | 1 | -0.0038555486905139874
ry | 2 | 0.02063997011892196
ry | 3 | 2.164370746024604
ry | 4 | 0.00028030887038679844
ry | 5 | 7.603515553650913e-05
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.015232293861217976
ry | 1 | -1.5684184681354345
ry | 2 | 0.004560857789315535
ry | 3 | -0.45084084986454886
ry | 4 | -1.5710312552084875
ry | 5 | -0.04993945140056931
