x | 0 | 
x | 1 | 
x | 3 | 
ry | 0 | -0.0002157886167293571
ry | 1 | -0.03837131516792033
ry | 2 | -0.0013843485012671219
ry | 3 | -0.29055284361553946
ry | 4 | 0.7151225480665093
ry | 5 | -1.2266497090928794
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.5622841558617355
ry | 1 | -0.00019624641051450115
ry | 2 | -0.0007324623691932125
ry | 3 | 0.8109979889039924
ry | 4 | -0.49254946141298755
ry | 5 | -2.3399722315121307
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.0680258981739643
ry | 1 | -1.1707874213145444
ry | 2 | 0.009260762651623147
ry | 3 | -1.6109778352122774
ry | 4 | 0.21792764683089408
ry | 5 | -0.5232026132476024
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.9774282859366816
ry | 1 | 0.00019461079276875907
ry | 2 | -0.015099462318031684
ry | 3 | 1.7856466050910633
ry | 4 | 0.04339197306212121
ry | 5 | 0.40813634464232007
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.31194293646398685
ry | 1 | -0.0001356581406586542
ry | 2 | -0.009464748537186454
ry | 3 | 1.575173996234625
ry | 4 | 0.10035866198641648
ry | 5 | -0.5356929510348926
