x | 2 | 
ry | 0 | -1.579072231502714
ry | 1 | -0.08254632619399882
ry | 2 | -0.1442578096523062
ry | 3 | -0.40305556399485165
ry | 4 | -1.5590789834881325
ry | 5 | 0.682115117560796
ry | 6 | -0.26301725165102885
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 0.07814075699194571
ry | 1 | -0.00029311551897405057
ry | 2 | 0.007893858405040883
ry | 3 | -1.7090184972329543
ry | 4 | -0.10870810424895194
ry | 5 | -0.06958565732457425
ry | 6 | -0.0016815363231703728
cx | 5 6 | 
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.4848081564019777
ry | 1 | -0.016836284114867414
ry | 2 | -1.6164409586540869
ry | 3 | 0.46499062634147265
ry | 4 | 1.5506300389074603
ry | 5 | 0.09795852386106539
ry | 6 | 0.2865572995539983
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 0.005299144989853163
ry | 1 | -0.0014387175319900156
ry | 2 | -0.110449735500173
ry | 3 | -0.005810679801930753
ry | 4 | 0.5960577567448893
ry | 5 | 0.002542125551851531
ry | 6 | -0.007791513443987813
cx | 5 6 | 
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.3119881893039944
ry | 1 | 0.003471213307472552
ry | 2 | 1.6327640369238494
ry | 3 | 1.4694572792964027
ry | 4 | 0.02164564849267509
ry | 5 | -0.7790879145296663
ry | 6 | -0.0218639920440244
