x | 0 | 
x | 1 | 
x | 3 | 
ry | 0 | -1.457793137898154
ry | 1 | 1.52420778942294
ry | 2 | -0.001126243548427505
ry | 3 | -2.338730269426985
ry | 4 | 0.3125859339416743
ry | 5 | -2.188957182293027
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.11485172816013277
ry | 1 | 0.0002463892808317672
ry | 2 | -0.002069023228457317
ry | 3 | 0.09979925310643718
ry | 4 | -0.9239660159343506
ry | 5 | 0.005334008228266682
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.5747953988924082
ry | 1 | -1.5712393726917042
ry | 2 | -0.016008899197821346
ry | 3 | 0.8048054249119906
ry | 4 | -1.0835364676678187
ry | 5 | 2.1763522098533072
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.17226994520515418
ry | 1 | -1.057924187634515
ry | 2 | -1.5290430318744967
ry | 3 | 0.0979819774265257
ry | 4 | 0.09926930931151853
ry | 5 | -0.2734969855725744
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.13595876661386597
ry | 1 | 1.220746992043295
ry | 2 | 1.5176755320997593
ry | 3 | 1.5693858255281745
ry | 4 | 0.6195554158129092
ry | 5 | -0.013393559347621166
