x | 0 | 
x | 2 | 
x | 4 | 
ry | 0 | -3.132152089412758
ry | 1 | -1.1400349746821505
ry | 2 | -2.0380927186437205e-06
ry | 3 | -2.855859055642016e-06
ry | 4 | -0.23496563635673343
ry | 5 | -0.030695915023594887
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -3.1287608991528453
ry | 1 | -5.241690468952176e-05
ry | 2 | -8.518115142798078e-06
ry | 3 | 8.924993659614042e-07
ry | 4 | -0.7877013677205545
ry | 5 | 1.8104174037430578
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.001551625443242516
ry | 1 | 2.3469094395149206
ry | 2 | 1.485663133330105e-06
ry | 3 | 3.0578780240123763e-06
ry | 4 | -0.8142722483592445
ry | 5 | -0.6711144315853254
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0025063629309100867
ry | 1 | 5.122005777278231e-05
ry | 2 | -6.289183023368357e-06
ry | 3 | -1.7287531973249457e-07
ry | 4 | -0.020011778234727794
ry | 5 | -0.49447240171915186
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.000359472015938298
ry | 1 | -0.01838071798453775
ry | 2 | -2.6608122157483116e-06
ry | 3 | -5.143380407876247e-06
ry | 4 | -1.0365668647511552e-05
ry | 5 | -0.018233177886554732
