x | 0 | 
x | 2 | 
x | 4 | 
ry | 0 | -0.436028084334880
ry | 1 | -1.50200071352969
ry | 2 | 1.50022118776347
ry | 3 | 0.000488874058960655
ry | 4 | 7.39037838507089e-6
ry | 5 | -0.00137157079253994
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.000132609105213089
ry | 1 | -1.57259666200726
ry | 2 | 0.869201855287019
ry | 3 | -0.00316134835987220
ry | 4 | -0.0365234060930961
ry | 5 | 1.78097238394820
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0162108538476313
ry | 1 | 2.59921866304803e-5
ry | 2 | 4.60493695289316e-5
ry | 3 | 1.42401111771000
ry | 4 | 0.374692718953578
ry | 5 | -2.76888808683499
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.41263200136356e-7
ry | 1 | -0.000177891992062769
ry | 2 | -0.00178745341147991
ry | 3 | 0.334796154851662
ry | 4 | -0.00127890023701479
ry | 5 | 0.000117774925952689
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.54739529065915
ry | 1 | -3.14159265358979
ry | 2 | 0.0738021681589262
ry | 3 | -1.85050331490772e-6
ry | 4 | 0.0206077770701564
ry | 5 | 9.62730818732443e-6
