x | 0 | 
x | 2 | 
ry | 0 | 2.18650503980650
ry | 1 | 1.99928050465863
ry | 2 | 0.00129881658333672
ry | 3 | 0.593820299602512
ry | 4 | 3.73923034198597e-5
ry | 5 | -0.00224468236166264
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.00924388311768677
ry | 1 | -1.26637816444306
ry | 2 | 1.58468553288706e-5
ry | 3 | 3.13525898718181
ry | 4 | 0.00376568699827670
ry | 5 | 0.0755551840640394
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.56409418478140
ry | 1 | -1.56481840979245
ry | 2 | 1.56939959293469
ry | 3 | 2.35613576482161
ry | 4 | 1.56054537814373
ry | 5 | -1.23136197211699
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.57578738287979
ry | 1 | 1.99910321059308
ry | 2 | -0.00202907733932375
ry | 3 | -0.785336714490630
ry | 4 | 1.57041967904284
ry | 5 | 0.0180900261628581
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.57111880080835
ry | 1 | -1.57139071559030
ry | 2 | -0.0626741570492502
ry | 3 | 0.120105214088072
ry | 4 | 0.0870762753614417
ry | 5 | -0.563914747316582
