x | 0 | 
x | 2 | 
x | 4 | 
ry | 0 | -0.366951237977862
ry | 1 | -1.48069107422595
ry | 2 | 1.47490811934391
ry | 3 | -0.000109119488361874
ry | 4 | 7.70505530120074e-5
ry | 5 | 0.000895004658428335
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.000657631077176389
ry | 1 | -1.57370522155993
ry | 2 | 0.657722914956961
ry | 3 | -0.000343840500473819
ry | 4 | -0.0179058370437942
ry | 5 | 1.59781342946288
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.00661664655424115
ry | 1 | 1.13831751139426e-6
ry | 2 | 6.89523068291064e-6
ry | 3 | 1.59893729041669
ry | 4 | 0.126860499496918
ry | 5 | -2.52726193325804
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 2.48432553804128e-6
ry | 1 | -0.00112647729245147
ry | 2 | -0.00583311484947724
ry | 3 | 0.505783850627110
ry | 4 | 0.000893827530672276
ry | 5 | 0.000915396795773516
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.53643765754528
ry | 1 | -3.14159265358979
ry | 2 | 0.245110142587459
ry | 3 | 4.67803917552660e-6
ry | 4 | 0.0113761493177767
ry | 5 | 7.80111768603602e-5
