x | 0 | 
x | 2 | 
ry | 0 | -2.06448664214871
ry | 1 | -1.30824557803191
ry | 2 | -1.83603941051236
ry | 3 | 0.163571676433143
ry | 4 | -1.42491859767451
ry | 5 | 1.28471163649672
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.57022439229604
ry | 1 | -4.70204555211392
ry | 2 | -1.60186662001163
ry | 3 | 9.49038328159392
ry | 4 | 1.66836276029029
ry | 5 | -1.97183639814680
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.60425397949009
ry | 1 | -1.81895196303111
ry | 2 | 1.82226160622567
ry | 3 | 3.37452690788794
ry | 4 | 0.0592203659179469
ry | 5 | 0.398612159080979
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 3.18608639997540
ry | 1 | -3.14772598124859
ry | 2 | 6.24154269882897
ry | 3 | -3.17046084670587
ry | 4 | 1.91773221476256
ry | 5 | -3.13201354292888
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -4.71302654123789
ry | 1 | -3.31888797783579
ry | 2 | 1.57971665227804
ry | 3 | 3.30365643587901
ry | 4 | 0.542735038967464
ry | 5 | 3.62123097013042
